,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium],k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium],k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
0,0.8603903314529573,-1.5375049413454125,-1.5375049413454125,2.8445216933284687,0.5419366003344228,2.100081218380973,-1.5375049413454125,2.4878467493897363,2.2001646769379555,-1.5375049413454125,0.6597196359908066,-1.5375049413454125,-1.5375049413454125,2.6368823285502243,-1.5375049413454125,-1.5375049413454125,1.1705452597567971,1.2957084027108032,1.4069340378210278,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,4.068297124950584,1.50701749637801,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,1.5535375120129031,-1.5375049413454125,-1.5375049413454125,1.458227332208578,-1.5375049413454125,1.7946995688297909,1.8636924403167425,0.8603903314529573,1.7583319246589162,-0.4388926526773034,-1.5375049413454125,1.1705452597567971,-1.5375049413454125,-1.5375049413454125,-1.5375049413454125,1.681370883522788,-1.5375049413454125,1.0274444161161238,1.9282309614543136,3.971883395282564
1,-0.1415431219295975,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,1.7042835685687336,-0.1415431219295975,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,2.0920490995774967,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,2.6516648875129194,1.2447512391902933,4.684100386816825,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,4.857918871568533,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,0.14613895052218417,-0.1415431219295975,-1.2401554105977066,-1.2401554105977066,7.9593262180436,6.2254998995363495,-1.2401554105977066,0.369282501836393,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,6.178025412129081,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,-1.2401554105977066,4.476872290808515,2.256352150868773
2,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,7.463767421356959,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,3.403651832368717,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,0.5382813766779693,-1.6589432006582499,4.05478960485112,3.231405927563504,5.1141371749972855,2.57516330393901,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,4.41179452734424,-1.6589432006582499,-1.6589432006582499,1.4765510152708998,-1.6589432006582499,-0.04950528822414846,2.8628453763907906,-1.6589432006582499,-1.6589432006582499,6.427159335010851,6.98241263337841,-1.6589432006582499,0.980114128957009,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,5.32206254006348,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-1.6589432006582499,-0.04950528822414846,0.2869669483970636
3,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,7.827879121887426,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-0.45746607758445634,2.7746549740337656,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,1.5349640871057497,-1.5560783662525655,3.653407786588855,3.3491964121858633,4.357424639385704,5.074605019389805,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,3.791029164464903,-1.5560783662525655,-1.5560783662525655,0.053359546181534157,-1.5560783662525655,-1.5560783662525655,0.5233631754272698,-1.5560783662525655,-1.5560783662525655,5.904411939572771,6.976003437657422,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,5.4623234328166355,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,-1.5560783662525655,2.08150779347382,0.6411462110836537
4,-0.610805544247981,3.281014753862646,-0.610805544247981,0.48780674442012995,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,0.9986323681861196,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,6.6483105838491205,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,5.4984420385163855,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,8.251819625160941,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,0.48780674442012995,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,-0.610805544247981,0.48780674442012995
5,-1.7985661958784895,4.170141364106876,-1.7985661958784895,2.9636077389192668,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-0.6999539072103804,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,0.28087534580134665,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,1.245956241844933,-1.7985661958784895,5.518646212481349,-1.7985661958784895,-1.7985661958784895,0.28087534580134665,-1.7985661958784895,1.8123517167657353,4.739573627889181,5.0115762542366475,-1.7985661958784895,0.5993290769198811,-1.7985661958784895,5.709672578800173,-1.7985661958784895,3.4795484633520273,2.81655432096277,6.478337285388568,5.529214342543142,-1.7985661958784895,0.28087534580134665,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,2.360316887481182,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-1.7985661958784895,-0.41227183475859874,-0.006806726650435024,-1.7985661958784895
6,-0.4106535616544411,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,5.336614024941499,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,3.963004823348924,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-0.4106535616544411,0.9756407994654497,-1.5092658503225502,4.252785532457626,1.055683507138986,2.710241854853556,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,6.466298808172651,4.577508876589755,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-0.4106535616544411,1.1297914792927077,3.748229521705231,-1.5092658503225502,6.4071770097997085,5.332349626155041,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,1.786571015681778,1.786571015681778,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,-1.5092658503225502,7.986328649030745
7,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15
8,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,0.1306199888231392,5.825473832735039,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,2.2100615305029754,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,3.1263522623771305,1.51691434994303,4.167806137205291,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,2.8161973340732906,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,0.1306199888231392,0.9779178492103426,-0.9679922998449708,-0.9679922998449708,6.118745634665607,5.737646795015032,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,3.057359390890179,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,-0.9679922998449708,8.214874095130458
9,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,2.9815875623066947,6.359264889277732,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,0.03714858314025449,-1.3491457779796363,-1.3491457779796363,0.8480787993565837,2.1473617834868444,6.692588933507902,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,1.0487494948187344,5.748403072635156,-1.3491457779796363,-1.3491457779796363,4.127317773951875,0.03714858314025449,-1.3491457779796363,1.2899115516356225,-1.3491457779796363,6.651874183344016,1.9466910880246928,-1.3491457779796363,3.8382400278611186,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,2.1165901248200907,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,-1.3491457779796363,7.29995248431654
